,Date,Day,Month,Year,DayOfWeek,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,H14,A14,Attendance,Strictness,Season,Round,Hpts,Apts,HTS,ATS,HGSR,AGSR,Home_DS,Away_DS,Home_Form_Points,Away_Form_Points,Home_Goal_Diff_Form,Away_Goal_Diff_Form,Home_Win_Streak,Away_Win_Streak,Home_H2H_Win_Rate,Away_H2H_Win_Rate,HTV($m),ATV($m),HTPos_avg,ATPos_avg,HSPE (%),HPE (%),ASPE (%),APE (%)
68,24/09/2000,24,9,2000,1,Leicester,Everton,1.0,1.0,D,1.0,0.0,H,A Wiley,10.0,9.0,4.0,3.0,9.0,3.0,14.0,13.0,3.0,1.0,0.0,0.0,2,1,"18,084",12.11111111111110,2000,7,14,7,2.3333333333333300,1.1666666666666700,1.0,1.6666666666666700,0.16666666666666700,1.8333333333333300,2.3333333333333300,1.1666666666666700,5.0,-1.0,3,0,0.0,0.0,,,,,,,,
69,30/09/2000,30,9,2000,7,Aston Villa,Derby,4.0,1.0,H,2.0,0.0,H,D Ellaray,12.0,11.0,7.0,6.0,6.0,6.0,0.0,1.0,1.0,1.0,0.0,0.0,2,2,"26,534",12.571428571428600,2000,7,8,4,1.5,0.7142857142857140,1.1666666666666700,1.8571428571428600,1.0,2.142857142857140,1.5,0.7142857142857140,1.0,-2.0,0,0,0.0,0.0,,,,,,,,
70,30/09/2000,30,9,2000,7,Charlton,Coventry,2.0,2.0,D,0.0,1.0,A,R Styles,12.0,10.0,8.0,6.0,6.0,6.0,8.0,16.0,1.0,2.0,0.0,0.0,2,2,"20,043",13.308056872037900,2000,8,11,7,1.5714285714285700,1.0,1.7142857142857100,0.8571428571428570,1.5714285714285700,1.7142857142857100,1.5714285714285700,1.0,1.0,-6.0,2,0,0.0,0.0,,,,,,,,
71,30/09/2000,30,9,2000,7,Everton,Ipswich,0.0,3.0,A,0.0,1.0,A,J Winter,7.0,9.0,3.0,7.0,4.0,1.0,6.0,5.0,1.0,0.0,0.0,0.0,2,2,"32,597",9.333333333333330,2000,8,8,8,1.1428571428571400,1.1428571428571400,1.5714285714285700,1.1428571428571400,1.7142857142857100,1.4285714285714300,1.1428571428571400,1.1428571428571400,-1.0,-2.0,0,0,0.0,0.0,,,,,,,,
72,30/09/2000,30,9,2000,7,Leeds,Tottenham,4.0,3.0,H,0.0,1.0,A,N Barry,14.0,10.0,7.0,5.0,6.0,4.0,11.0,20.0,0.0,2.0,0.0,0.0,4,2,"37,562",10.863157894736800,2000,8,8,11,1.3333333333333300,1.5714285714285700,1.1666666666666700,1.1428571428571400,1.0,1.0,1.3333333333333300,1.5714285714285700,1.0,1.0,0,0,0.0,0.0,,,,,,,,
73,30/09/2000,30,9,2000,7,Man City,Newcastle,0.0,1.0,A,0.0,0.0,D,P Taylor,9.0,15.0,7.0,9.0,10.0,8.0,16.0,12.0,0.0,1.0,0.0,0.0,2,2,"34,497",8.727272727272730,2000,8,8,10,1.1428571428571400,1.4285714285714300,1.4285714285714300,1.0,1.8571428571428600,1.0,1.1428571428571400,1.4285714285714300,-3.0,0.0,0,0,0.0,0.0,,,,,,,,
74,30/09/2000,30,9,2000,7,Southampton,Middlesbrough,1.0,3.0,A,0.0,2.0,A,G Poll,16.0,7.0,8.0,5.0,6.0,6.0,6.0,22.0,2.0,2.0,0.0,0.0,2,2,"14,903",12.258064516129000,2000,8,6,7,1.2857142857142900,1.0,1.4285714285714300,1.5714285714285700,1.2857142857142900,1.5714285714285700,1.2857142857142900,1.0,1.0,0.0,2,0,0.0,0.0,,,,,,,,
75,30/09/2000,30,9,2000,7,West Ham,Bradford,1.0,1.0,D,1.0,0.0,H,M Dean,14.0,9.0,6.0,6.0,7.0,2.0,14.0,10.0,3.0,2.0,0.0,0.0,2,2,"25,407",14.595365418894800,2000,8,6,5,0.8571428571428570,0.7142857142857140,1.2857142857142900,0.42857142857142900,1.4285714285714300,1.5714285714285700,0.8571428571428570,0.7142857142857140,-1.0,-8.0,1,0,0.0,0.0,,,,,,,,
76,01/10/2000,1,10,2000,1,Arsenal,Man United,1.0,0.0,H,1.0,0.0,H,G Barber,7.0,13.0,5.0,4.0,3.0,11.0,18.0,17.0,2.0,3.0,0.0,0.0,3,3,"38,146",13.64102564102560,2000,8,8,15,1.7142857142857100,2.142857142857140,1.8571428571428600,2.857142857142860,1.2857142857142900,1.0,1.7142857142857100,2.142857142857140,4.0,13.0,0,0,0.0,0.0,,,,,,,,
77,01/10/2000,1,10,2000,1,Chelsea,Liverpool,3.0,0.0,H,2.0,0.0,H,D Gallagher,11.0,10.0,5.0,2.0,3.0,1.0,14.0,14.0,1.0,1.0,0.0,0.0,3,3,"34,966",10.11023622047240,2000,8,7,12,1.0,1.7142857142857100,1.4285714285714300,1.7142857142857100,1.7142857142857100,1.4285714285714300,1.0,1.7142857142857100,-2.0,2.0,0,0,0.0,0.0,,,,,,,,
78,01/10/2000,1,10,2000,1,Sunderland,Leicester,0.0,0.0,D,0.0,0.0,D,S Lodge,11.0,8.0,5.0,2.0,6.0,2.0,12.0,8.0,3.0,1.0,0.0,0.0,1,3,"45,338",11.555555555555600,2000,8,8,15,1.1428571428571400,2.142857142857140,1.0,1.0,1.5714285714285700,0.2857142857142860,1.1428571428571400,2.142857142857140,-4.0,5.0,0,0,0.0,0.0,,,,,,,,
79,14/10/2000,14,10,2000,7,Arsenal,Aston Villa,1.0,0.0,H,0.0,0.0,D,R Harris,16.0,8.0,10.0,3.0,7.0,4.0,12.0,20.0,1.0,4.0,0.0,1.0,1,1,"38,042",15.272727272727300,2000,8,8,11,1.875,1.7142857142857100,1.75,1.5714285714285700,1.125,1.0,1.875,1.7142857142857100,5.0,4.0,1,1,0.0,0.0,,,,,,,,
80,14/10/2000,14,10,2000,7,Coventry,Tottenham,2.0,1.0,H,2.0,0.0,H,P Jones,0.0,4.0,5.0,5.0,3.0,5.0,12.0,16.0,0.0,4.0,1.0,0.0,1,1,"21,435",13.10344827586210,2000,9,8,11,1.0,1.375,1.0,1.375,1.75,1.375,1.0,1.375,-6.0,0.0,0,0,0.0,0.0,,,,,,,,
81,14/10/2000,14,10,2000,7,Everton,Southampton,1.0,1.0,D,0.0,0.0,D,D Ellaray,7.0,7.0,3.0,4.0,9.0,8.0,16.0,13.0,1.0,3.0,0.0,0.0,1,1,"29,491",12.571428571428600,2000,9,8,6,1.0,1.125,1.375,1.375,1.875,1.5,1.0,1.125,-4.0,-1.0,0,0,0.0,0.0,,,,,,,,
82,14/10/2000,14,10,2000,7,Ipswich,West Ham,1.0,1.0,D,1.0,0.0,H,N Barry,11.0,7.0,8.0,2.0,8.0,5.0,10.0,11.0,0.0,4.0,0.0,0.0,1,1,"22,243",10.863157894736800,2000,9,11,7,1.375,0.875,1.375,1.25,1.25,1.375,1.375,0.875,1.0,-1.0,1,0,0.0,0.0,,,,,,,,
83,14/10/2000,14,10,2000,7,Leeds,Charlton,3.0,1.0,H,1.0,0.0,H,M Dean,22.0,10.0,10.0,8.0,8.0,5.0,7.0,9.0,0.0,1.0,0.0,0.0,1,1,"38,837",14.595365418894800,2000,9,11,12,1.5714285714285700,1.5,1.5714285714285700,1.75,1.2857142857142900,1.625,1.5714285714285700,1.5,2.0,1.0,1,0,0.0,0.0,,,,,,,,
84,14/10/2000,14,10,2000,7,Leicester,Man United,0.0,3.0,A,0.0,1.0,A,P Durkin,10.0,16.0,4.0,5.0,6.0,7.0,8.0,11.0,0.0,0.0,0.0,0.0,1,1,"22,132",8.818181818181820,2000,9,16,15,2.0,1.875,0.875,2.5,0.25,1.0,2.0,1.875,5.0,12.0,0,0,0.0,0.0,,,,,,,,
85,14/10/2000,14,10,2000,7,Man City,Bradford,2.0,0.0,H,2.0,0.0,H,B Knight,13.0,10.0,10.0,2.0,5.0,6.0,10.0,16.0,0.0,2.0,0.0,0.0,1,1,"34,229",12.253968253968300,2000,9,8,6,1.0,0.75,1.25,0.5,1.75,1.5,1.0,0.75,-4.0,-8.0,0,0,0.0,0.0,,,,,,,,
86,14/10/2000,14,10,2000,7,Sunderland,Chelsea,1.0,0.0,H,0.0,0.0,D,J Winter,16.0,11.0,11.0,2.0,5.0,0.0,12.0,18.0,0.0,1.0,1.0,1.0,1,1,"45,078",9.333333333333330,2000,9,9,10,1.125,1.25,0.875,1.625,1.375,1.5,1.125,1.25,-4.0,1.0,0,1,0.0,0.0,,,,,,,,
87,15/10/2000,15,10,2000,1,Derby,Liverpool,0.0,4.0,A,0.0,1.0,A,S Bennett,6.0,16.0,0.0,11.0,4.0,3.0,18.0,13.0,1.0,1.0,0.0,0.0,0,1,"30,532",13.553719008264500,2000,9,5,12,0.625,1.5,1.75,1.5,2.375,1.625,0.625,1.5,-5.0,-1.0,0,0,0.0,0.0,,,,,,,,
88,16/10/2000,16,10,2000,2,Middlesbrough,Newcastle,1.0,3.0,A,0.0,1.0,A,S Dunn,8.0,15.0,2.0,8.0,6.0,6.0,8.0,13.0,2.0,1.0,0.0,0.0,0,0,"31,436",11.070707070707100,2000,9,10,13,1.25,1.625,1.75,1.0,1.5,0.875,1.25,1.625,2.0,1.0,1,1,0.0,0.0,,,,,,,,
89,21/10/2000,21,10,2000,7,Bradford,Ipswich,0.0,2.0,A,0.0,1.0,A,P Taylor,7.0,12.0,3.0,3.0,9.0,1.0,15.0,14.0,1.0,0.0,0.0,0.0,1,1,"17,045",8.727272727272730,2000,9,6,11,0.6666666666666670,1.3333333333333300,0.4444444444444440,1.3333333333333300,1.5555555555555600,1.2222222222222200,0.6666666666666670,1.3333333333333300,-10.0,1.0,0,0,0.0,0.0,,,,,,,,
90,21/10/2000,21,10,2000,7,Charlton,Middlesbrough,1.0,0.0,H,0.0,0.0,D,M Riley,5.0,8.0,2.0,6.0,5.0,6.0,11.0,19.0,2.0,2.0,0.0,0.0,1,1,"20,043",14.965853658536600,2000,10,12,10,1.3333333333333300,1.1111111111111100,1.6666666666666700,1.6666666666666700,1.7777777777777800,1.6666666666666700,1.3333333333333300,1.1111111111111100,-1.0,0.0,0,0,0.0,0.0,,,,,,,,
91,21/10/2000,21,10,2000,7,Chelsea,Coventry,6.0,1.0,H,2.0,0.0,H,S Lodge,33.0,3.0,19.0,3.0,10.0,0.0,6.0,8.0,0.0,1.0,0.0,1.0,1,1,"34,646",11.555555555555600,2000,10,10,11,1.1111111111111100,1.2222222222222200,1.4444444444444400,1.1111111111111100,1.4444444444444400,1.6666666666666700,1.1111111111111100,1.2222222222222200,0.0,-5.0,0,1,0.0,0.0,,,,,,,,
92,21/10/2000,21,10,2000,7,Liverpool,Leicester,1.0,0.0,H,0.0,0.0,D,A D'Urso,24.0,8.0,11.0,3.0,10.0,9.0,8.0,10.0,1.0,2.0,0.0,0.0,1,1,"44,395",12.565656565656600,2000,10,15,16,1.6666666666666700,1.7777777777777800,1.7777777777777800,0.7777777777777780,1.4444444444444400,0.5555555555555560,1.6666666666666700,1.7777777777777800,3.0,2.0,1,0,0.0,0.0,,,,,,,,
93,21/10/2000,21,10,2000,7,Man United,Leeds,3.0,0.0,H,1.0,0.0,H,J Winter,26.0,5.0,14.0,0.0,12.0,4.0,9.0,18.0,0.0,2.0,0.0,0.0,2,2,"67,525",9.333333333333330,2000,10,18,14,2.0,1.75,2.5555555555555600,1.75,0.8888888888888890,1.25,2.0,1.75,15.0,4.0,1,2,0.0,0.0,,,,,,,,
94,21/10/2000,21,10,2000,7,Newcastle,Everton,0.0,1.0,A,0.0,0.0,D,M Halsey,11.0,9.0,4.0,4.0,5.0,4.0,9.0,12.0,1.0,3.0,0.0,0.0,1,1,"51,625",8.69433962264151,2000,10,16,9,1.7777777777777800,1.0,1.2222222222222200,1.3333333333333300,0.8888888888888890,1.7777777777777800,1.7777777777777800,1.0,3.0,-4.0,2,0,0.0,0.0,,,,,,,,
95,21/10/2000,21,10,2000,7,Tottenham,Derby,3.0,1.0,H,2.0,1.0,H,M Dean,18.0,8.0,8.0,7.0,7.0,4.0,9.0,16.0,1.0,2.0,0.0,0.0,1,1,"34,483",14.595365418894800,2000,10,11,5,1.2222222222222200,0.5555555555555560,1.3333333333333300,1.5555555555555600,1.4444444444444400,2.5555555555555600,1.2222222222222200,0.5555555555555560,-1.0,-9.0,0,0,0.0,0.0,,,,,,,,
96,21/10/2000,21,10,2000,7,West Ham,Arsenal,1.0,2.0,A,0.0,2.0,A,D Gallagher,11.0,13.0,3.0,5.0,5.0,4.0,15.0,11.0,1.0,0.0,0.0,0.0,1,2,"26,034",10.11023622047240,2000,10,8,11,0.8888888888888890,2.0,1.2222222222222200,1.6666666666666700,1.3333333333333300,1.0,0.8888888888888890,2.0,-1.0,6.0,0,2,0.0,0.0,,,,,,,,
97,22/10/2000,22,10,2000,1,Aston Villa,Sunderland,0.0,0.0,D,0.0,0.0,D,R Styles,17.0,7.0,4.0,3.0,7.0,3.0,11.0,17.0,1.0,3.0,0.0,0.0,1,1,"27,215",13.308056872037900,2000,10,11,12,1.5,1.3333333333333300,1.375,0.8888888888888890,1.0,1.2222222222222200,1.5,1.3333333333333300,3.0,-3.0,0,1,0.0,0.0,,,,,,,,
98,23/10/2000,23,10,2000,2,Southampton,Man City,0.0,2.0,A,0.0,1.0,A,A Wiley,19.0,11.0,6.0,4.0,9.0,3.0,10.0,15.0,1.0,2.0,0.0,0.0,1,1,"15,056",12.11111111111110,2000,10,7,11,1.1111111111111100,1.2222222222222200,1.3333333333333300,1.3333333333333300,1.4444444444444400,1.5555555555555600,1.1111111111111100,1.2222222222222200,-1.0,-2.0,0,1,0.0,0.0,,,,,,,,
99,28/10/2000,28,10,2000,7,Arsenal,Man City,5.0,0.0,H,1.0,0.0,H,R Styles,22.0,6.0,14.0,2.0,10.0,4.0,6.0,13.0,0.0,3.0,0.0,1.0,4,2,"38,049",13.308056872037900,2000,10,11,11,2.1,1.4,1.7,1.4,1.0,1.4,2.1,1.4,7.0,0.0,3,2,0.0,0.0,,,,,,,,
100,28/10/2000,28,10,2000,7,Aston Villa,Charlton,2.0,1.0,H,2.0,0.0,H,D Gallagher,12.0,7.0,7.0,4.0,9.0,6.0,13.0,11.0,3.0,2.0,0.0,0.0,2,2,"27,461",10.11023622047240,2000,11,12,15,1.4444444444444400,1.5,1.2222222222222200,1.6,0.8888888888888890,1.6,1.4444444444444400,1.5,3.0,0.0,0,1,0.0,0.0,,,,,,,,
101,28/10/2000,28,10,2000,7,Chelsea,Tottenham,3.0,0.0,H,2.0,0.0,H,S Dunn,9.0,6.0,7.0,3.0,2.0,3.0,12.0,14.0,3.0,3.0,0.0,0.0,2,2,"34,966",11.070707070707100,2000,11,13,14,1.3,1.4,1.9,1.5,1.4,1.4,1.3,1.4,5.0,1.0,1,1,0.0,0.0,,,,,,,,
102,28/10/2000,28,10,2000,7,Ipswich,Middlesbrough,2.0,1.0,H,2.0,0.0,H,N Barry,19.0,7.0,11.0,3.0,6.0,1.0,8.0,17.0,0.0,2.0,0.0,0.0,2,2,"21,771",10.863157894736800,2000,11,14,10,1.5,1.0,1.4,1.5,1.1,1.6,1.5,1.0,3.0,-1.0,1,0,0.0,0.0,,,,,,,,
103,28/10/2000,28,10,2000,7,Leicester,Derby,2.0,1.0,H,1.0,1.0,D,G Poll,9.0,7.0,5.0,2.0,7.0,3.0,9.0,18.0,0.0,3.0,0.0,0.0,2,2,"20,525",12.258064516129000,2000,11,16,5,1.6,0.5,0.7,1.5,0.6,2.6,1.6,0.5,1.0,-11.0,0,0,0.0,0.0,,,,,,,,
104,28/10/2000,28,10,2000,7,Man United,Southampton,5.0,0.0,H,2.0,0.0,H,A D'Urso,16.0,12.0,8.0,5.0,7.0,7.0,5.0,9.0,0.0,0.0,0.0,0.0,4,2,"67,581",12.565656565656600,2000,11,21,7,2.1,1.0,2.6,1.2,0.8,1.5,2.1,1.0,18.0,-3.0,2,0,0.0,0.0,,,,,,,,
105,28/10/2000,28,10,2000,7,Sunderland,Coventry,1.0,0.0,H,0.0,0.0,D,A Wiley,11.0,10.0,7.0,4.0,1.0,3.0,17.0,10.0,2.0,2.0,0.0,0.0,2,2,"44,526",12.11111111111110,2000,11,13,11,1.3,1.1,0.8,1.1,1.1,2.1,1.3,1.1,-3.0,-10.0,0,0,0.0,0.0,,,,,,,,
106,28/10/2000,28,10,2000,7,West Ham,Newcastle,1.0,0.0,H,0.0,0.0,D,M Riley,11.0,12.0,4.0,5.0,3.0,8.0,15.0,10.0,3.0,2.0,0.0,0.0,2,2,"26,044",14.965853658536600,2000,11,8,16,0.8,1.6,1.2,1.1,1.4,0.9,0.8,1.6,-2.0,2.0,0,0,0.0,0.0,,,,,,,,
107,29/10/2000,29,10,2000,1,Bradford,Leeds,1.0,1.0,D,1.0,0.0,H,S Lodge,11.0,12.0,6.0,9.0,5.0,9.0,15.0,15.0,3.0,4.0,0.0,0.0,1,3,"17,364",11.555555555555600,2000,11,6,14,0.6,1.5555555555555600,0.4,1.5555555555555600,1.6,1.4444444444444400,0.6,1.5555555555555600,-12.0,1.0,0,0,0.0,0.0,,,,,,,,
108,29/10/2000,29,10,2000,1,Liverpool,Everton,3.0,1.0,H,1.0,1.0,D,P Durkin,10.0,9.0,8.0,7.0,9.0,6.0,10.0,10.0,0.0,1.0,0.0,1.0,3,1,"44,718",8.818181818181820,2000,11,18,12,1.8,1.2,1.7,1.3,1.3,1.6,1.8,1.2,4.0,-3.0,2,1,0.0,0.0,,,,,,,,
109,04/11/2000,4,11,2000,7,Charlton,Bradford,2.0,0.0,H,2.0,0.0,H,N Barry,11.0,12.0,7.0,8.0,3.0,6.0,10.0,20.0,0.0,1.0,0.0,1.0,2,2,"19,633",10.863157894736800,2000,11,15,6,1.3636363636363600,0.6363636363636360,1.5454545454545500,0.45454545454545500,1.6363636363636400,1.5454545454545500,1.2,0.7,-5.0,-11.0,0,0,0.0,0.0,,,,,,,,
110,04/11/2000,4,11,2000,7,Coventry,Man United,1.0,2.0,A,0.0,2.0,A,G Poll,4.0,11.0,2.0,6.0,3.0,9.0,17.0,8.0,1.0,1.0,0.0,0.0,2,3,"21,079",12.258064516129000,2000,12,11,24,1.0,2.1818181818181800,1.0,2.8181818181818200,2.0,0.7272727272727270,1.1,2.1,-9.0,21.0,0,3,0.0,0.0,,,,,,,,
111,04/11/2000,4,11,2000,7,Leeds,Liverpool,4.0,3.0,H,1.0,2.0,A,D Ellaray,10.0,14.0,7.0,8.0,7.0,7.0,18.0,18.0,1.0,4.0,0.0,0.0,3,3,"40,055",12.571428571428600,2000,12,15,21,1.5,1.9090909090909100,1.5,1.8181818181818200,1.4,1.2727272727272700,1.5,1.8,1.0,5.0,0,3,0.0,0.0,,,,,,,,
112,04/11/2000,4,11,2000,7,Man City,Leicester,0.0,1.0,A,0.0,0.0,D,M Halsey,14.0,3.0,3.0,2.0,9.0,4.0,12.0,14.0,1.0,2.0,0.0,0.0,2,2,"34,279",8.69433962264151,2000,12,14,19,1.2727272727272700,1.7272727272727300,1.2727272727272700,0.8181818181818180,1.7272727272727300,0.6363636363636360,1.4,1.8,-1.0,2.0,0,1,0.0,0.0,,,,,,,,
113,04/11/2000,4,11,2000,7,Middlesbrough,Arsenal,0.0,1.0,A,0.0,1.0,A,A D'Urso,4.0,11.0,3.0,8.0,5.0,8.0,10.0,11.0,1.0,1.0,1.0,0.0,2,3,"29,541",12.565656565656600,2000,12,10,14,0.9090909090909090,2.1818181818181800,1.4545454545454500,2.0,1.6363636363636400,0.9090909090909090,0.7,2.4,-4.0,13.0,0,4,0.0,0.0,,,,,,,,
114,04/11/2000,4,11,2000,7,Newcastle,Ipswich,2.0,1.0,H,1.0,1.0,D,A Wiley,11.0,8.0,6.0,5.0,7.0,4.0,13.0,7.0,1.0,0.0,0.0,0.0,2,2,"50,922",12.11111111111110,2000,12,16,17,1.4545454545454500,1.6363636363636400,1.0,1.4545454545454500,0.9090909090909090,1.0909090909090900,1.6,1.8,3.0,6.0,0,2,0.0,0.0,,,,,,,,
115,04/11/2000,4,11,2000,7,Southampton,Chelsea,3.0,2.0,H,2.0,0.0,H,J Winter,10.0,9.0,4.0,4.0,7.0,7.0,16.0,11.0,4.0,2.0,0.0,0.0,2,2,"15,236",9.333333333333330,2000,12,7,16,0.9090909090909090,1.4545454545454500,1.0909090909090900,2.0,1.8181818181818200,1.2727272727272700,0.9,1.3,-8.0,6.0,0,2,0.0,0.0,,,,,,,,
116,04/11/2000,4,11,2000,7,Tottenham,Sunderland,2.0,1.0,H,1.0,0.0,H,D Gallagher,11.0,12.0,6.0,3.0,8.0,7.0,18.0,9.0,1.0,0.0,1.0,0.0,2,2,"36,016",10.11023622047240,2000,12,14,16,1.2727272727272700,1.4545454545454500,1.3636363636363600,0.8181818181818180,1.5454545454545500,1.0,1.1,1.3,-4.0,-3.0,0,1,0.0,0.0,,,,,,,,
117,05/11/2000,5,11,2000,1,Everton,Aston Villa,0.0,1.0,A,0.0,0.0,D,S Lodge,14.0,4.0,6.0,1.0,6.0,2.0,17.0,23.0,3.0,2.0,0.0,0.0,1,2,"27,670",11.555555555555600,2000,12,12,15,1.0909090909090900,1.6,1.2727272727272700,1.3,1.7272727272727300,0.9,1.2,1.6,-3.0,4.0,0,1,0.0,0.0,,,,,,,,
118,06/11/2000,6,11,2000,2,Derby,West Ham,0.0,0.0,D,0.0,0.0,D,P Durkin,14.0,6.0,2.0,6.0,6.0,1.0,14.0,18.0,1.0,1.0,0.0,0.0,1,1,"24,621",8.818181818181820,2000,12,5,11,0.45454545454545500,1.0,1.4545454545454500,1.1818181818181800,2.5454545454545500,1.2727272727272700,0.4,1.1,-12.0,1.0,0,1,0.0,0.0,,,,,,,,
119,11/11/2000,11,11,2000,7,Arsenal,Derby,0.0,0.0,D,0.0,0.0,D,S Lodge,15.0,9.0,9.0,2.0,10.0,0.0,12.0,13.0,0.0,2.0,0.0,0.0,3,2,"37,679",11.555555555555600,2000,12,14,5,2.25,0.5,1.9166666666666700,1.3333333333333300,0.8333333333333330,2.3333333333333300,2.4,0.5,12.0,-11.0,5,0,0.0,0.0,,,,,,,,
120,11/11/2000,11,11,2000,7,Aston Villa,Tottenham,2.0,0.0,H,1.0,0.0,H,B Knight,11.0,3.0,6.0,2.0,10.0,1.0,15.0,13.0,0.0,3.0,0.0,0.0,2,2,"33,608",12.253968253968300,2000,13,18,17,1.7272727272727300,1.4166666666666700,1.2727272727272700,1.4166666666666700,0.8181818181818180,1.5,1.8,1.3,5.0,-3.0,2,1,0.0,0.0,,,,,,,,
121,11/11/2000,11,11,2000,7,Bradford,Everton,0.0,1.0,A,0.0,0.0,D,R Harris,11.0,9.0,6.0,4.0,3.0,3.0,8.0,18.0,1.0,2.0,0.0,0.0,2,2,"17,276",15.272727272727300,2000,13,7,12,0.5833333333333330,1.0,0.4166666666666670,1.1666666666666700,1.5833333333333300,1.6666666666666700,0.4,0.9,-15.0,-7.0,0,0,0.0,0.0,,,,,,,,
122,11/11/2000,11,11,2000,7,Ipswich,Charlton,2.0,0.0,H,0.0,0.0,D,S Bennett,30.0,7.0,13.0,4.0,13.0,3.0,8.0,12.0,0.0,2.0,0.0,0.0,2,2,"22,263",13.553719008264500,2000,13,17,18,1.5,1.5,1.4166666666666700,1.5833333333333300,1.1666666666666700,1.5,1.7,1.5,5.0,0.0,0,1,0.0,0.0,,,,,,,,
123,11/11/2000,11,11,2000,7,Leicester,Newcastle,1.0,1.0,D,0.0,0.0,D,R Styles,8.0,7.0,4.0,1.0,0.0,3.0,7.0,8.0,1.0,1.0,0.0,0.0,2,2,"21,406",13.308056872037900,2000,13,22,19,1.8333333333333300,1.5833333333333300,0.8333333333333330,1.0833333333333300,0.5833333333333330,0.9166666666666670,1.8,1.6,2.0,3.0,2,1,0.0,0.0,,,,,,,,
124,11/11/2000,11,11,2000,7,Man United,Middlesbrough,2.0,1.0,H,0.0,1.0,A,P Durkin,18.0,5.0,11.0,1.0,10.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,3,2,"67,576",8.818181818181820,2000,13,27,10,2.25,0.8333333333333330,2.75,1.3333333333333300,0.75,1.5833333333333300,2.3,0.6,22.0,-5.0,4,0,0.0,0.0,,,,,,,,
125,11/11/2000,11,11,2000,7,Sunderland,Southampton,2.0,2.0,D,1.0,1.0,D,M Dean,11.0,10.0,5.0,5.0,7.0,4.0,13.0,21.0,1.0,1.0,0.0,0.0,2,2,"45,064",14.595365418894800,2000,13,16,10,1.3333333333333300,1.0833333333333300,0.8333333333333330,1.25,1.0833333333333300,1.8333333333333300,1.3,1.2,-2.0,-6.0,0,1,0.0,0.0,,,,,,,,
126,11/11/2000,11,11,2000,7,West Ham,Man City,4.0,1.0,H,0.0,1.0,A,J Winter,22.0,10.0,11.0,5.0,7.0,5.0,7.0,7.0,1.0,1.0,0.0,0.0,2,2,"26,022",9.333333333333330,2000,13,12,14,1.0,1.1666666666666700,1.0833333333333300,1.1666666666666700,1.1666666666666700,1.6666666666666700,1.2,1.1,2.0,-4.0,0,0,0.0,0.0,,,,,,,,
127,12/11/2000,12,11,2000,1,Chelsea,Leeds,1.0,1.0,D,0.0,0.0,D,G Poll,12.0,11.0,7.0,3.0,3.0,2.0,19.0,24.0,4.0,4.0,0.0,0.0,1,3,"35,121",12.258064516129000,2000,13,16,18,1.3333333333333300,1.6363636363636400,2.0,1.7272727272727300,1.4166666666666700,1.5454545454545500,1.3,1.5,7.0,0.0,0,1,0.0,0.0,,,,,,,,
128,12/11/2000,12,11,2000,1,Liverpool,Coventry,4.0,1.0,H,1.0,0.0,H,M Riley,19.0,10.0,13.0,5.0,7.0,1.0,10.0,12.0,1.0,0.0,0.0,0.0,3,1,"43,701",14.965853658536600,2000,13,21,11,1.75,0.9166666666666670,1.9166666666666700,1.0,1.5,2.0,1.8,0.8,6.0,-11.0,0,0,0.0,0.0,,,,,,,,
129,18/11/2000,18,11,2000,7,Charlton,Chelsea,2.0,0.0,H,1.0,0.0,H,P Durkin,10.0,13.0,6.0,3.0,4.0,5.0,18.0,22.0,2.0,3.0,0.0,0.0,2,2,"20,043",8.818181818181820,2000,13,18,16,1.3846153846153800,1.3076923076923100,1.4615384615384600,1.9230769230769200,1.5384615384615400,1.3846153846153800,1.5,1.3,0.0,7.0,0,0,0.0,0.0,,,,,,,,
130,18/11/2000,18,11,2000,7,Derby,Bradford,2.0,0.0,H,0.0,0.0,D,A D'Urso,7.0,7.0,3.0,4.0,2.0,4.0,10.0,18.0,3.0,1.0,0.0,0.0,2,2,"31,614",12.565656565656600,2000,14,6,7,0.5384615384615380,0.5384615384615380,1.2307692307692300,0.38461538461538500,2.1538461538461500,1.5384615384615400,0.5,0.3,-11.0,-16.0,0,0,0.0,0.0,,,,,,,,
131,18/11/2000,18,11,2000,7,Everton,Arsenal,2.0,0.0,H,0.0,0.0,D,M Riley,4.0,4.0,2.0,2.0,3.0,5.0,20.0,12.0,3.0,1.0,0.0,0.0,2,3,"33,106",14.965853658536600,2000,14,15,17,1.1538461538461500,2.1538461538461500,1.1538461538461500,1.7692307692307700,1.5384615384615400,0.7692307692307690,1.1,2.2,-6.0,10.0,1,0,0.0,0.0,,,,,,,,
132,18/11/2000,18,11,2000,7,Leeds,West Ham,0.0,1.0,A,0.0,1.0,A,P Taylor,15.0,4.0,6.0,3.0,2.0,2.0,14.0,19.0,1.0,1.0,0.0,0.0,3,2,"40,005",8.727272727272730,2000,14,19,15,1.5833333333333300,1.1538461538461500,1.6666666666666700,1.3076923076923100,1.5,1.1538461538461500,1.3,1.4,-1.0,5.0,0,1,0.0,0.0,,,,,,,,
