,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,H14,A14,Attendance,Strictness,Season,Round,Hpts,Apts,HTS,ATS,HGSR,AGSR,Home_DS,Away_DS,Home_Form_Points,Away_Form_Points,Home_Goal_Diff_Form,Away_Goal_Diff_Form,Home_Win_Streak,Away_Win_Streak,Home_H2H_Win_Rate,Away_H2H_Win_Rate,HTV($m),ATV($m),HTPos_avg,ATPos_avg,HSPE (%),HPE (%),ASPE (%),APE (%)
6899,23/09/2018,West Ham,Chelsea,0.0,0.0,D,0.0,0.0,D,M Dean,6.0,17.0,1.0,6.0,1.0,8.0,11.0,9.0,2.0,1.0,0.0,0.0,1,2,"56,875",14.595365418894831,2018,6,3,15,1.1930434782608696,2.0333817126269955,1.2,1.8664731494920175,1.488695652173913,0.8693759071117562,1.0,2.5,-8.0,10.0,1,5,0.16666666666666666,0.3,359.0,1170.0,0.486,0.629,-0.232480896,0.558041782,-0.801099205,0.161600553
6900,29/09/2018,Arsenal,Watford,2.0,0.0,H,0.0,0.0,D,A Taylor,9.0,13.0,2.0,4.0,6.0,6.0,11.0,17.0,2.0,2.0,0.0,0.0,4,3,"60,019",14.102425876010782,2018,7,12,13,1.9695652173913043,1.0569620253164558,1.9246376811594204,1.0379746835443038,1.0130434782608695,1.5632911392405062,1.8,1.7,6.0,3.0,4,0,0.375,0.125,659.05,239.1,0.581,0.467,-0.532222441,-0.430303439,-0.017041661,-1.376591417
6901,29/09/2018,Chelsea,Liverpool,1.0,1.0,D,1.0,0.0,H,A Marriner,10.0,13.0,4.0,6.0,4.0,4.0,7.0,9.0,0.0,2.0,0.0,0.0,4,4,"40,625",12.510204081632653,2018,7,16,18,2.0318840579710145,1.8144927536231885,1.863768115942029,1.7304347826086957,0.8681159420289855,0.9956521739130435,2.3,2.3,9.0,15.0,0,7,0.25,0.16666666666666666,1170.0,1170.0,0.629,0.618,-0.801099205,0.161600553,-0.04710295,0.14749462
6902,29/09/2018,Everton,Fulham,3.0,0.0,H,0.0,0.0,D,R East,19.0,6.0,6.0,0.0,12.0,1.0,13.0,13.0,0.0,3.0,0.0,0.0,2,3,"38,788",12.571428571428571,2018,7,6,5,1.4434782608695653,1.182,1.336231884057971,1.156,1.23768115942029,1.42,1.3,0.7,-2.0,-10.0,0,0,0.5,0.0,529.1,254.25,0.515,0.488,0.71463876,-0.92943563,-0.937554757,-0.365305881
6903,29/09/2018,Huddersfield,Tottenham,0.0,2.0,A,0.0,2.0,A,C Pawson,9.0,10.0,5.0,6.0,3.0,0.0,17.0,16.0,2.0,2.0,0.0,0.0,2,4,"23,885",14.373983739837398,2018,7,2,12,0.8863636363636364,1.6217391304347826,0.7045454545454546,1.5507246376811594,1.6363636363636365,1.227536231884058,0.4,2.1,-14.0,8.0,0,1,0.0,0.5,137.45,898.6,0.47200000000000003,0.59,2.106573656,-0.685650989,0.061299879,-0.365305881
6904,29/09/2018,Man City,Brighton,2.0,0.0,H,1.0,0.0,H,L Mason,28.0,4.0,8.0,1.0,10.0,3.0,4.0,10.0,0.0,3.0,0.0,0.0,4,2,"54,152",12.292682926829269,2018,7,16,5,1.6840490797546013,1.0227272727272727,1.7147239263803682,0.9545454545454546,1.1242331288343559,1.4772727272727273,2.6,0.9,22.0,-8.0,3,0,0.5,0.0,1200.0,194.35,0.679,0.424,-1.27416511,-1.047065982,1.792647913,1.663546467
6905,29/09/2018,Newcastle,Leicester,0.0,2.0,A,0.0,1.0,A,S Hooper,6.0,12.0,1.0,5.0,5.0,9.0,11.0,5.0,0.0,0.0,0.0,0.0,2,3,"51,523",13.411764705882353,2018,7,2,9,1.289902280130293,1.2169117647058822,1.265472312703583,1.2720588235294117,1.4299674267100977,1.4852941176470589,0.5,1.2,-4.0,-5.0,0,1,0.3333333333333333,0.16666666666666666,244.65,434.1,0.40399999999999997,0.509,0.077541418,-1.258625978,-0.084366422,0.709185
6906,29/09/2018,West Ham,Man United,3.0,1.0,H,2.0,0.0,H,M Oliver,8.0,9.0,3.0,4.0,4.0,9.0,12.0,12.0,0.0,1.0,0.0,0.0,3,4,"56,938",12.620320855614974,2018,7,4,10,1.1927083333333333,2.092753623188406,1.1979166666666667,1.8985507246376812,1.4861111111111112,0.8695652173913043,1.1,1.7,-5.0,1.0,0,0,0.1,0.23333333333333334,359.0,797.6,0.486,0.547,-0.232480896,0.558041782,-0.573869223,1.555121969
6907,29/09/2018,Wolves,Southampton,2.0,0.0,H,0.0,0.0,D,S Attwell,14.0,17.0,6.0,6.0,8.0,6.0,11.0,7.0,3.0,1.0,0.0,0.0,3,2,"31,147",14.34,2018,7,9,5,0.9177215189873418,1.2617924528301887,1.0253164556962024,1.221698113207547,1.8164556962025316,1.3018867924528301,1.1,1.2,-3.0,-2.0,0,0,0.0,0.5,302.9,305.4,0.46799999999999997,0.434,0.025109493,0.284669699,-0.604603211,0.382166036
6908,30/09/2018,Cardiff,Burnley,1.0,2.0,A,0.0,0.0,D,M Atkinson,19.0,3.0,5.0,2.0,10.0,2.0,11.0,15.0,1.0,3.0,0.0,0.0,1,3,"30,411",12.947826086956521,2018,7,2,4,0.7272727272727273,1.018987341772152,0.7954545454545454,0.9620253164556962,2.0,1.5126582278481013,0.3,0.6,-19.0,-9.0,0,1,0.0,0.0,113.0,197.25,0.354,0.41200000000000003,1.060154514,0.382166036,0.974980863,-0.712967238
6909,01/10/2018,Bournemouth,Crystal Palace,2.0,1.0,H,1.0,0.0,H,M Dean,11.0,10.0,5.0,2.0,3.0,3.0,9.0,12.0,3.0,4.0,0.0,0.0,2,2,"10,199",14.595365418894831,2018,7,10,7,1.1833333333333333,1.1111111111111112,1.2916666666666667,1.106837606837607,1.7166666666666666,1.435897435897436,1.6,1.7,-2.0,6.0,0,0,0.0,0.16666666666666666,310.0,289.0,0.469,0.452,-0.00529043,1.279132337,-0.771078984,3.278619717
6910,05/10/2018,Brighton,West Ham,1.0,0.0,H,1.0,0.0,H,K Friend,9.0,17.0,4.0,4.0,2.0,9.0,12.0,8.0,3.0,2.0,0.0,0.0,2,3,"30,544",13.529411764705882,2018,8,5,7,1.0,1.1958405545927209,0.9333333333333333,1.2010398613518198,1.488888888888889,1.48526863084922,0.8,1.4,-10.0,0.0,0,1,0.5,0.0,194.35,359.0,0.424,0.486,1.792647913,1.663546467,-0.232480896,0.558041782
6911,06/10/2018,Burnley,Huddersfield,1.0,1.0,D,1.0,0.0,H,C Kavanagh,6.0,19.0,3.0,2.0,1.0,10.0,8.0,11.0,2.0,2.0,0.0,0.0,3,2,"20,533",13.304347826086957,2018,8,7,2,1.0314465408805031,0.8666666666666667,0.9685534591194969,0.6888888888888889,1.509433962264151,1.6444444444444444,0.8,0.4,-8.0,-14.0,2,0,0.0,0.0,197.25,137.45,0.41200000000000003,0.47200000000000003,0.974980863,-0.712967238,2.106573656,-0.685650989
6912,06/10/2018,Crystal Palace,Wolves,0.0,1.0,A,0.0,0.0,D,M Oliver,11.0,7.0,4.0,2.0,6.0,3.0,11.0,13.0,3.0,4.0,0.0,0.0,3,3,"25,715",12.620320855614974,2018,8,7,12,1.1063829787234043,0.9308176100628931,1.1063829787234043,1.0314465408805031,1.4382978723404256,1.8050314465408805,1.6,1.4,5.0,1.0,0,1,0.0,0.0,289.0,302.9,0.452,0.46799999999999997,-0.771078984,3.278619717,0.025109493,0.284669699
6913,06/10/2018,Leicester,Everton,1.0,2.0,A,1.0,1.0,D,A Marriner,8.0,17.0,2.0,8.0,2.0,10.0,10.0,11.0,2.0,1.0,1.0,0.0,3,3,"32,007",12.510204081632653,2018,8,12,9,1.2234432234432235,1.4457308248914615,1.2747252747252746,1.3386396526772792,1.47985347985348,1.23589001447178,1.5,1.3,2.0,0.0,2,1,0.14285714285714285,0.07142857142857142,434.1,529.1,0.509,0.515,-0.084366422,0.709185,0.71463876,-0.92943563
6914,06/10/2018,Man United,Newcastle,3.0,2.0,H,0.0,2.0,A,A Taylor,18.0,13.0,10.0,8.0,10.0,6.0,16.0,8.0,2.0,2.0,0.0,0.0,4,2,"74,519",14.102425876010782,2018,8,10,2,2.08972503617945,1.2878048780487805,1.8972503617945007,1.2634146341463415,0.8726483357452967,1.4308943089430894,1.4,0.5,-2.0,-5.0,0,0,0.34375,0.03125,797.6,244.65,0.547,0.40399999999999997,-0.573869223,1.555121969,0.077541418,-1.258625978
6915,06/10/2018,Tottenham,Cardiff,1.0,0.0,H,1.0,0.0,H,M Dean,19.0,8.0,7.0,6.0,6.0,2.0,7.0,11.0,2.0,1.0,0.0,1.0,4,2,"43,268",14.595365418894831,2018,8,15,2,1.6237337192474675,0.7111111111111111,1.5513748191027497,0.8,1.2257597684515196,2.0,2.1,0.2,8.0,-20.0,2,0,0.5,0.0,898.6,113.0,0.59,0.354,0.061299879,-0.365305881,1.060154514,0.382166036
6916,06/10/2018,Watford,Bournemouth,0.0,4.0,A,0.0,3.0,A,J Moss,14.0,10.0,2.0,7.0,10.0,7.0,11.0,9.0,3.0,1.0,1.0,0.0,3,3,"20,139",12.934306569343066,2018,8,13,13,1.050314465408805,1.1983471074380165,1.0314465408805031,1.2975206611570247,1.5660377358490567,1.7107438016528926,1.6,1.9,1.0,1.0,0,1,0.0,0.0,239.1,310.0,0.467,0.469,-0.017041661,-1.376591417,-0.00529043,1.279132337
6917,07/10/2018,Fulham,Arsenal,1.0,5.0,A,1.0,1.0,D,P Tierney,21.0,9.0,4.0,7.0,4.0,2.0,11.0,12.0,2.0,0.0,0.0,0.0,2,4,"25,401",13.617486338797814,2018,8,5,15,1.1796407185628743,1.9710564399421129,1.1536926147704591,1.9247467438494934,1.4231536926147705,1.0115774240231548,0.7,2.1,-11.0,9.0,0,5,0.11538461538461539,0.34615384615384615,254.25,659.05,0.488,0.581,-0.937554757,-0.365305881,-0.532222441,-0.430303439
6918,07/10/2018,Liverpool,Man City,0.0,0.0,D,0.0,0.0,D,M Atkinson,7.0,6.0,2.0,2.0,2.0,6.0,10.0,10.0,1.0,3.0,0.0,0.0,3,3,"52,117",12.947826086956521,2018,8,19,19,1.8133140376266281,1.6860643185298623,1.7293777134587554,1.7151607963246553,0.9956584659913169,1.122511485451761,2.3,2.6,15.0,21.0,0,4,0.35294117647058826,0.029411764705882353,1170.0,1200.0,0.618,0.679,-0.04710295,0.14749462,-1.27416511,-1.047065982
6919,07/10/2018,Southampton,Chelsea,0.0,3.0,A,0.0,1.0,A,C Pawson,15.0,21.0,6.0,6.0,4.0,12.0,13.0,11.0,6.0,0.0,0.0,0.0,2,4,"27,077",14.373983739837398,2018,8,5,17,1.2588235294117647,2.0303907380607815,1.2188235294117646,1.8625180897250362,1.3035294117647058,0.8683068017366136,0.9,2.1,-5.0,8.0,0,0,0.09090909090909091,0.3181818181818182,305.4,1170.0,0.434,0.629,-0.604603211,0.382166036,-0.801099205,0.161600553
6920,20/10/2018,Bournemouth,Southampton,0.0,0.0,D,0.0,0.0,D,L Probert,10.0,8.0,2.0,4.0,6.0,4.0,10.0,14.0,1.0,2.0,0.0,0.0,1,1,"10,986",10.065934065934066,2018,9,16,5,1.2131147540983607,1.255868544600939,1.319672131147541,1.215962441314554,1.6967213114754098,1.307511737089202,2.2,0.8,6.0,-8.0,2,0,0.16666666666666666,0.16666666666666666,310.0,305.4,0.469,0.434,-0.00529043,1.279132337,-0.604603211,0.382166036
6921,20/10/2018,Cardiff,Fulham,4.0,2.0,H,2.0,2.0,D,K Friend,22.0,9.0,5.0,4.0,4.0,4.0,15.0,16.0,3.0,3.0,0.0,0.0,1,1,"29,681",13.529411764705882,2018,9,2,5,0.6956521739130435,1.1772908366533865,0.782608695652174,1.153386454183267,1.9782608695652173,1.4302788844621515,0.2,0.6,-17.0,-15.0,0,0,0.5,0.0,113.0,254.25,0.354,0.488,1.060154514,0.382166036,-0.937554757,-0.365305881
6922,20/10/2018,Chelsea,Man United,2.0,2.0,D,1.0,0.0,H,M Dean,21.0,7.0,6.0,4.0,5.0,3.0,9.0,17.0,2.0,5.0,0.0,0.0,1,1,"40,721",14.595365418894831,2018,9,20,13,2.031791907514451,2.091040462427746,1.8641618497109826,1.8988439306358382,0.8670520231213873,0.8742774566473989,2.1,1.7,10.0,0.0,1,1,0.2777777777777778,0.05555555555555555,1170.0,797.6,0.629,0.547,-0.801099205,0.161600553,-0.573869223,1.555121969
6923,20/10/2018,Huddersfield,Liverpool,0.0,1.0,A,0.0,1.0,A,M Oliver,13.0,11.0,1.0,2.0,2.0,4.0,9.0,6.0,0.0,2.0,0.0,0.0,1,1,"24,263",12.620320855614974,2018,9,3,20,0.8695652173913043,1.8121387283236994,0.6956521739130435,1.726878612716763,1.6304347826086956,0.9942196531791907,0.4,2.3,-14.0,15.0,0,0,0.0,0.5,137.45,1170.0,0.47200000000000003,0.618,2.106573656,-0.685650989,-0.04710295,0.14749462
6924,20/10/2018,Man City,Burnley,5.0,0.0,H,1.0,0.0,H,J Moss,24.0,5.0,10.0,0.0,10.0,1.0,11.0,5.0,2.0,2.0,0.0,0.0,1,1,"54,094",12.934306569343066,2018,9,20,8,1.6850152905198776,1.03125,1.7125382262996942,0.96875,1.120795107033639,1.50625,2.6,0.8,21.0,-8.0,0,0,0.25,0.0,1200.0,197.25,0.679,0.41200000000000003,-1.27416511,-1.047065982,0.974980863,-0.712967238
6925,20/10/2018,Newcastle,Brighton,0.0,1.0,A,0.0,1.0,A,A Marriner,27.0,8.0,6.0,2.0,10.0,2.0,13.0,17.0,0.0,2.0,0.0,0.0,1,0,"50,329",12.510204081632653,2018,9,2,8,1.2857142857142858,1.0434782608695652,1.2646103896103895,0.9347826086956522,1.4334415584415585,1.4565217391304348,0.5,0.8,-5.0,-10.0,0,1,0.0,0.0,244.65,194.35,0.40399999999999997,0.424,0.077541418,-1.258625978,1.792647913,1.663546467
6926,20/10/2018,West Ham,Tottenham,0.0,1.0,A,0.0,1.0,A,M Atkinson,13.0,10.0,4.0,2.0,10.0,6.0,8.0,10.0,3.0,0.0,0.0,0.0,0,1,"56,921",12.947826086956521,2018,9,7,18,1.193771626297578,1.6257225433526012,1.198961937716263,1.550578034682081,1.4844290657439447,1.2239884393063585,1.1,2.4,-3.0,10.0,0,3,0.2,0.23333333333333334,359.0,898.6,0.486,0.59,-0.232480896,0.558041782,0.061299879,-0.365305881
6927,20/10/2018,Wolves,Watford,0.0,2.0,A,0.0,2.0,A,L Mason,10.0,9.0,1.0,3.0,8.0,2.0,23.0,13.0,3.0,1.0,0.0,0.0,1,1,"31,144",12.292682926829269,2018,9,15,13,0.94375,1.04375,1.03125,1.025,1.79375,1.58125,1.6,1.6,2.0,-1.0,2,0,0.0,0.0,302.9,239.1,0.46799999999999997,0.467,0.025109493,0.284669699,-0.017041661,-1.376591417
6928,21/10/2018,Everton,Crystal Palace,2.0,0.0,H,0.0,0.0,D,A Taylor,20.0,7.0,4.0,3.0,10.0,5.0,13.0,17.0,2.0,1.0,0.0,0.0,0,0,"38,668",14.102425876010782,2018,9,12,7,1.4479768786127167,1.1016949152542372,1.3395953757225434,1.1016949152542372,1.2355491329479769,1.4364406779661016,1.3,1.3,-1.0,-1.0,2,0,0.16666666666666666,0.16666666666666666,529.1,289.0,0.515,0.452,0.71463876,-0.92943563,-0.771078984,3.278619717
6929,22/10/2018,Arsenal,Leicester,3.0,1.0,H,1.0,1.0,D,C Kavanagh,19.0,8.0,6.0,2.0,6.0,4.0,10.0,10.0,2.0,2.0,0.0,0.0,0,0,"59,886",13.304347826086957,2018,9,18,12,1.972543352601156,1.218978102189781,1.9291907514450868,1.2737226277372262,1.0115606936416186,1.4817518248175183,2.1,1.5,8.0,3.0,6,0,0.5,0.0,659.05,434.1,0.581,0.509,-0.532222441,-0.430303439,-0.084366422,0.709185
6930,27/10/2018,Brighton,Wolves,1.0,0.0,H,0.0,0.0,D,A Taylor,2.0,25.0,1.0,7.0,1.0,10.0,11.0,8.0,3.0,0.0,0.0,0.0,1,1,"30,654",14.102425876010782,2018,10,11,15,1.0851063829787233,0.937888198757764,0.9361702127659575,1.0248447204968945,1.425531914893617,1.795031055900621,1.1,1.5,-7.0,0.0,2,0,0.0,0.0,194.35,302.9,0.424,0.46799999999999997,1.792647913,1.663546467,0.025109493,0.284669699
6931,27/10/2018,Fulham,Bournemouth,0.0,3.0,A,0.0,1.0,A,A Marriner,11.0,12.0,1.0,5.0,5.0,5.0,16.0,3.0,2.0,1.0,1.0,0.0,1,1,"25,071",12.510204081632653,2018,10,5,17,1.1749502982107356,1.2113821138211383,1.1550695825049702,1.3089430894308942,1.4353876739562623,1.6829268292682926,0.6,2.0,-14.0,5.0,0,0,0.0,0.0,254.25,310.0,0.488,0.469,-0.937554757,-0.365305881,-0.00529043,1.279132337
6932,27/10/2018,Leicester,West Ham,1.0,1.0,D,0.0,1.0,A,M Oliver,21.0,11.0,7.0,3.0,8.0,0.0,17.0,5.0,1.0,1.0,0.0,1.0,1,1,"31,848",12.620320855614974,2018,10,12,7,1.2145454545454546,1.1917098445595855,1.2727272727272727,1.1968911917098446,1.4872727272727273,1.4835924006908463,1.2,1.0,-1.0,-4.0,0,0,0.25,0.08333333333333333,434.1,359.0,0.509,0.486,-0.084366422,0.709185,-0.232480896,0.558041782
6933,27/10/2018,Liverpool,Cardiff,4.0,1.0,H,1.0,0.0,H,S Attwell,19.0,2.0,7.0,1.0,8.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,2,1,"53,373",14.34,2018,10,23,5,1.8138528138528138,0.7446808510638298,1.725829725829726,0.851063829787234,0.9927849927849928,1.9787234042553192,2.6,0.5,17.0,-12.0,1,1,0.5,0.0,1170.0,113.0,0.618,0.354,-0.04710295,0.14749462,1.060154514,0.382166036
6934,27/10/2018,Southampton,Newcastle,0.0,0.0,D,0.0,0.0,D,C Kavanagh,22.0,6.0,4.0,0.0,7.0,2.0,9.0,12.0,0.0,1.0,0.0,0.0,1,1,"30,736",13.304347826086957,2018,10,6,2,1.2552693208430914,1.2836304700162076,1.2131147540983607,1.2625607779578607,1.3044496487119437,1.432739059967585,0.6,0.5,-9.0,-5.0,0,0,0.3,0.05,305.4,244.65,0.434,0.40399999999999997,-0.604603211,0.382166036,0.077541418,-1.258625978
6935,27/10/2018,Watford,Huddersfield,3.0,0.0,H,2.0,0.0,H,M Dean,12.0,13.0,6.0,7.0,3.0,3.0,9.0,13.0,1.0,2.0,0.0,0.0,1,1,"20,457",14.595365418894831,2018,10,16,3,1.0559006211180124,0.851063829787234,1.031055900621118,0.6808510638297872,1.5714285714285714,1.6170212765957446,1.6,0.3,0.0,-15.0,1,0,0.0,0.5,239.1,137.45,0.467,0.47200000000000003,-0.017041661,-1.376591417,2.106573656,-0.685650989
6936,28/10/2018,Burnley,Chelsea,0.0,4.0,A,0.0,1.0,A,C Pawson,7.0,24.0,1.0,8.0,4.0,4.0,14.0,10.0,4.0,2.0,0.0,0.0,1,2,"21,430",14.373983739837398,2018,10,8,21,1.0248447204968945,2.0303030303030303,0.9627329192546584,1.8643578643578644,1.5279503105590062,0.8686868686868687,0.8,2.1,-8.0,10.0,0,0,0.0,0.375,197.25,1170.0,0.41200000000000003,0.629,0.974980863,-0.712967238,-0.801099205,0.161600553
6937,28/10/2018,Crystal Palace,Arsenal,2.0,2.0,D,1.0,0.0,H,M Atkinson,16.0,7.0,3.0,2.0,6.0,4.0,10.0,16.0,1.0,2.0,0.0,0.0,1,2,"25,718",12.947826086956521,2018,10,7,21,1.0970464135021096,1.974025974025974,1.0970464135021096,1.9307359307359306,1.4388185654008439,1.0115440115440115,1.0,2.4,-4.0,12.0,0,7,0.08333333333333333,0.3333333333333333,289.0,659.05,0.452,0.581,-0.771078984,3.278619717,-0.532222441,-0.430303439
6938,28/10/2018,Man United,Everton,2.0,1.0,H,1.0,0.0,H,J Moss,14.0,14.0,10.0,6.0,8.0,4.0,15.0,12.0,2.0,1.0,0.0,0.0,2,1,"74,525",12.934306569343066,2018,10,14,15,2.0894660894660895,1.4502164502164503,1.898989898989899,1.3405483405483405,0.8759018759018758,1.2337662337662338,1.7,1.5,0.0,1.0,0,3,0.3611111111111111,0.027777777777777776,797.6,529.1,0.547,0.515,-0.573869223,1.555121969,0.71463876,-0.92943563
6939,29/10/2018,Tottenham,Man City,0.0,1.0,A,0.0,1.0,A,K Friend,4.0,13.0,1.0,6.0,3.0,6.0,13.0,13.0,2.0,2.0,0.0,0.0,2,2,"56,854",13.529411764705882,2018,10,21,23,1.6277056277056277,1.6870229007633588,1.5497835497835497,1.717557251908397,1.2222222222222223,1.119083969465649,2.4,2.6,10.0,24.0,4,1,0.2647058823529412,0.14705882352941177,898.6,1200.0,0.59,0.679,0.061299879,-0.365305881,-1.27416511,-1.047065982
6940,03/11/2018,Arsenal,Liverpool,1.0,1.0,D,0.0,0.0,D,A Marriner,12.0,13.0,4.0,4.0,5.0,8.0,7.0,7.0,1.0,1.0,0.0,0.0,4,3,"59,993",12.510204081632653,2018,11,22,26,1.9726224783861672,1.8155619596541788,1.930835734870317,1.7291066282420748,1.0129682997118155,0.9927953890489913,2.2,2.6,11.0,16.0,0,2,0.2222222222222222,0.05555555555555555,659.05,1170.0,0.581,0.618,-0.532222441,-0.430303439,-0.04710295,0.14749462
6941,03/11/2018,Bournemouth,Man United,1.0,2.0,A,1.0,1.0,D,P Tierney,18.0,18.0,7.0,8.0,9.0,5.0,12.0,12.0,4.0,3.0,0.0,0.0,3,3,"10,792",13.617486338797814,2018,11,20,17,1.2258064516129032,2.090778097982709,1.3225806451612903,1.899135446685879,1.6693548387096775,0.8760806916426513,2.0,1.7,7.0,0.0,1,1,0.16666666666666666,0.3333333333333333,310.0,797.6,0.469,0.547,-0.00529043,1.279132337,-0.573869223,1.555121969
6942,03/11/2018,Cardiff,Leicester,0.0,1.0,A,0.0,0.0,D,L Probert,11.0,13.0,2.0,5.0,6.0,12.0,13.0,12.0,2.0,2.0,0.0,0.0,2,2,"30,877",10.065934065934066,2018,11,5,13,0.7291666666666666,1.213768115942029,0.8541666666666666,1.2717391304347827,2.0208333333333335,1.4855072463768115,0.5,1.3,-14.0,0.0,0,0,0.0,0.0,113.0,434.1,0.354,0.509,1.060154514,0.382166036,-0.084366422,0.709185
6943,03/11/2018,Everton,Brighton,3.0,1.0,H,1.0,1.0,D,D Coote,14.0,5.0,3.0,3.0,6.0,4.0,9.0,17.0,0.0,1.0,0.0,0.0,2,2,"38,966",15.169811320754716,2018,11,15,14,1.4481268011527377,1.125,1.340057636887608,0.9375,1.2348703170028819,1.3958333333333333,1.5,1.4,2.0,-2.0,0,3,0.5,0.0,529.1,194.35,0.515,0.424,0.71463876,-0.92943563,1.792647913,1.663546467
6944,03/11/2018,Newcastle,Watford,1.0,0.0,H,0.0,0.0,D,C Pawson,10.0,16.0,2.0,1.0,8.0,9.0,12.0,11.0,1.0,5.0,0.0,0.0,2,2,"49,157",14.373983739837398,2018,11,3,19,1.2831715210355987,1.0679012345679013,1.2605177993527508,1.0432098765432098,1.4304207119741101,1.5617283950617284,0.3,1.9,-8.0,4.0,0,2,0.16666666666666666,0.3333333333333333,244.65,239.1,0.40399999999999997,0.467,0.077541418,-1.258625978,-0.017041661,-1.376591417
6945,03/11/2018,West Ham,Burnley,4.0,2.0,H,1.0,1.0,D,R East,22.0,6.0,10.0,3.0,10.0,4.0,7.0,9.0,1.0,4.0,0.0,0.0,3,2,"56,862",12.571428571428571,2018,11,8,8,1.1913793103448276,1.0185185185185186,1.196551724137931,0.9567901234567902,1.4827586206896552,1.5432098765432098,0.8,0.8,-6.0,-11.0,0,0,0.375,0.125,359.0,197.25,0.486,0.41200000000000003,-0.232480896,0.558041782,0.974980863,-0.712967238
6946,03/11/2018,Wolves,Tottenham,2.0,3.0,A,0.0,2.0,A,M Dean,16.0,10.0,7.0,8.0,5.0,1.0,11.0,8.0,1.0,2.0,0.0,0.0,2,4,"31,185",14.595365418894831,2018,11,15,21,0.9320987654320988,1.6253602305475505,1.0185185185185186,1.5475504322766571,1.7901234567901234,1.2219020172910662,1.5,2.1,0.0,8.0,0,0,0.125,0.25,302.9,898.6,0.46799999999999997,0.59,0.025109493,0.284669699,0.061299879,-0.365305881
6947,04/11/2018,Chelsea,Crystal Palace,3.0,1.0,H,1.0,0.0,H,M Oliver,15.0,7.0,6.0,2.0,4.0,2.0,6.0,13.0,0.0,1.0,0.0,0.0,3,3,"40,407",12.620320855614974,2018,11,24,8,2.031700288184438,1.096638655462185,1.8674351585014408,1.1008403361344539,0.8674351585014409,1.4411764705882353,2.4,0.8,17.0,-6.0,1,0,0.3333333333333333,0.16666666666666666,1170.0,289.0,0.629,0.452,-0.801099205,0.161600553,-0.771078984,3.278619717
6948,04/11/2018,Man City,Southampton,6.0,1.0,H,4.0,1.0,H,L Mason,18.0,12.0,8.0,6.0,4.0,4.0,14.0,9.0,1.0,1.0,0.0,0.0,3,1,"53,916",12.292682926829269,2018,11,26,7,1.6890243902439024,1.2546728971962617,1.7164634146341464,1.2102803738317758,1.1173780487804879,1.3014018691588785,2.6,0.7,24.0,-8.0,2,0,0.3,0.15,1200.0,305.4,0.679,0.434,-1.27416511,-1.047065982,-0.604603211,0.382166036
6949,05/11/2018,Huddersfield,Fulham,1.0,0.0,H,1.0,0.0,H,A Taylor,10.0,7.0,2.0,1.0,5.0,4.0,11.0,8.0,1.0,2.0,0.0,0.0,1,2,"17,082",14.102425876010782,2018,11,3,5,0.8333333333333334,1.1726190476190477,0.6666666666666666,1.1527777777777777,1.6458333333333333,1.4384920634920635,0.3,0.5,-17.0,-17.0,0,0,0.0,0.0,137.45,254.25,0.47200000000000003,0.488,2.106573656,-0.685650989,-0.937554757,-0.365305881
6950,10/11/2018,Cardiff,Brighton,2.0,1.0,H,1.0,1.0,D,M Atkinson,20.0,7.0,6.0,3.0,4.0,1.0,7.0,21.0,2.0,1.0,0.0,1.0,2,2,"29,402",12.947826086956521,2018,12,5,14,0.7142857142857143,1.1020408163265305,0.8367346938775511,0.9387755102040817,2.0,1.4285714285714286,0.5,1.4,-13.0,-2.0,0,0,0.0,0.0,113.0,194.35,0.354,0.424,1.060154514,0.382166036,1.792647913,1.663546467
6951,10/11/2018,Crystal Palace,Tottenham,0.0,1.0,A,0.0,0.0,D,J Moss,11.0,11.0,4.0,2.0,10.0,6.0,12.0,9.0,1.0,1.0,0.0,0.0,3,4,"25,685",12.934306569343066,2018,12,8,24,1.0920502092050208,1.6273381294964029,1.100418410041841,1.5496402877697841,1.4476987447698744,1.223021582733813,0.5,2.1,-10.0,8.0,0,1,0.16666666666666666,0.3333333333333333,289.0,898.6,0.452,0.59,-0.771078984,3.278619717,0.061299879,-0.365305881
6952,10/11/2018,Huddersfield,West Ham,1.0,1.0,D,1.0,0.0,H,C Kavanagh,15.0,12.0,7.0,5.0,5.0,6.0,9.0,8.0,1.0,1.0,0.0,0.0,2,3,"24,069",13.304347826086957,2018,12,6,11,0.8775510204081632,1.1944922547332186,0.673469387755102,1.2013769363166953,1.6122448979591837,1.4836488812392428,0.6,1.1,-13.0,0.0,1,1,0.0,0.5,137.45,359.0,0.47200000000000003,0.486,2.106573656,-0.685650989,-0.232480896,0.558041782
6953,10/11/2018,Leicester,Burnley,0.0,0.0,D,0.0,0.0,D,M Dean,22.0,6.0,5.0,1.0,12.0,1.0,13.0,10.0,2.0,0.0,0.0,0.0,2,2,"32,184",14.595365418894831,2018,12,16,8,1.220216606498195,1.0122699386503067,1.2707581227436824,0.9631901840490797,1.48014440433213,1.5582822085889572,1.6,0.7,2.0,-13.0,1,0,0.3333333333333333,0.0,434.1,197.25,0.509,0.41200000000000003,-0.084366422,0.709185,0.974980863,-0.712967238
